415740.000,4854300.000,36.765
415760.000,4854300.000,36.809
415780.000,4854300.000,36.522
415500.000,4854320.000,38.300
415520.000,4854320.000,38.401
415540.000,4854320.000,38.309
415560.000,4854320.000,38.088
415580.000,4854320.000,37.837
415600.000,4854320.000,37.656
415620.000,4854320.000,37.736
415640.000,4854320.000,37.455
415660.000,4854320.000,37.362
415680.000,4854320.000,37.367
415700.000,4854320.000,37.237
415720.000,4854320.000,37.139
415740.000,4854320.000,37.194
415760.000,4854320.000,36.838
415480.000,4854340.000,38.751
415500.000,4854340.000,38.648
415520.000,4854340.000,38.619
415540.000,4854340.000,38.360
415560.000,4854340.000,38.169
415580.000,4854340.000,37.956
415600.000,4854340.000,37.821
415620.000,4854340.000,37.857
415640.000,4854340.000,37.888
415660.000,4854340.000,37.718
415680.000,4854340.000,37.611
415700.000,4854340.000,37.485
415720.000,4854340.000,37.321
415740.000,4854340.000,37.124
418460.000,4851060.000,2.880
418480.000,4851060.000,3.122
418440.000,4851080.000,3.369
418460.000,4851080.000,3.285
418480.000,4851080.000,3.191
418500.000,4851080.000,3.354
418420.000,4851100.000,3.543
418440.000,4851100.000,3.432
418460.000,4851100.000,3.209
418480.000,4851100.000,3.322
418500.000,4851100.000,3.349
418520.000,4851100.000,3.327
418400.000,4851120.000,3.548
418420.000,4851120.000,3.565
418440.000,4851120.000,3.487
418460.000,4851120.000,3.565
418480.000,4851120.000,3.594
418500.000,4851120.000,3.493
418520.000,4851120.000,3.238
418540.000,4851120.000,3.432
418380.000,4851140.000,3.877
418400.000,4851140.000,3.852
418420.000,4851140.000,3.955
418440.000,4851140.000,3.956
418460.000,4851140.000,4.065
418480.000,4851140.000,4.090
418500.000,4851140.000,3.846
418520.000,4851140.000,3.514
418540.000,4851140.000,3.311
418560.000,4851140.000,3.266
418360.000,4851160.000,4.137
418380.000,4851160.000,4.287
418400.000,4851160.000,4.093
418420.000,4851160.000,4.006
418440.000,4851160.000,3.900
418460.000,4851160.000,4.105
418480.000,4851160.000,4.016
418500.000,4851160.000,3.726
418520.000,4851160.000,3.631
418540.000,4851160.000,3.497
418560.000,4851160.000,3.596
418580.000,4851160.000,3.744
418340.000,4851180.000,4.705
418360.000,4851180.000,4.611
418380.000,4851180.000,4.538
418400.000,4851180.000,4.471
418420.000,4851180.000,4.193
418440.000,4851180.000,4.050
418460.000,4851180.000,3.953
418480.000,4851180.000,4.019
418500.000,4851180.000,3.819
418520.000,4851180.000,3.813
